latitude,longitude,acq_date,acq_time,bright_ti4,frp,is_fire
65.38398,-131.12674,2025-06-15,1952,0.0,0.0,0
49.73009,-90.55132,2024-09-15,1489,0.0,0.0,0
52.37315,-122.62528,2022-09-15,1024,0.0,0.0,0
49.56769,-121.83875,2021-05-15,2100,0.0,0.0,0
56.88002,-100.09479,2023-06-15,1955,0.0,0.0,0
59.70699,-109.26257,2023-07-01,1956,351.49,10.44,1
54.32066,-126.7332,2023-08-15,2232,325.78,7.74,1
81.18522,-74.97673,2022-05-01,951,0.0,0.0,0
45.25566,-71.63698,2023-06-15,1810,0.0,0.0,0
49.35227,-102.7257,2024-04-01,908,300.84,0.73,1
51.90413,-106.92444,2025-10-15,1013,298.96,0.04,1
53.21506,-111.01733,2023-10-15,2006,329.49,4.16,1
51.93532,-101.9293,2024-08-01,1908,0.0,0.0,0
50.23657,-121.58671,2025-07-01,1000,305.02,0.74,1
52.47871,-107.80669,2023-09-01,1851,0.0,0.0,0
57.11815,-121.7236,2021-04-15,2025,335.29,4.7,1
46.8862,-53.26264,2023-11-15,1845,0.0,0.0,0
51.99409,-124.49525,2025-06-15,2129,344.55,39.87,1
50.29817,-125.9669,2024-09-15,1157,297.07,1.08,1
53.2071,-110.02874,2022-05-15,2017,348.12,22.23,1
45.35147,-76.20772,2021-10-01,1732,0.0,0.0,0
55.79994,-89.13306,2024-09-15,1825,0.0,0.0,0
51.5065,-113.60414,2023-04-15,2039,0.0,0.0,0
51.28532,-104.93576,2022-06-01,1958,343.99,8.13,1
60.95582,-73.42984,2023-06-15,1953,0.0,0.0,0
49.16747,-76.93234,2020-09-15,1634,0.0,0.0,0
51.15425,-96.70809,2021-09-15,1914,0.0,0.0,0
53.87264,-113.91132,2023-08-01,1834,0.0,0.0,0
70.24692,-79.45412,2022-09-15,2011,0.0,0.0,0
51.62705,-101.37291,2022-07-15,1933,0.0,0.0,0
56.37884,-116.78061,2021-09-15,1106,0.0,0.0,0
53.16601,-113.0122,2022-10-01,2012,0.0,0.0,0
55.16843,-102.01714,2022-08-15,1003,296.87,1.56,1
56.27092,-117.05283,2022-04-01,2044,0.0,0.0,0
63.14086,-94.3849,2025-04-01,1809,0.0,0.0,0
51.54022,-99.78774,2024-08-01,1908,0.0,0.0,0
56.98283,-122.22272,2022-08-15,2135,337.67,3.08,1
52.35996,-108.60102,2020-10-15,907,0.0,0.0,0
51.37336,-118.81612,2020-10-15,2036,0.0,0.0,0
54.88446,-90.65341,2024-07-01,1849,340.49,3.63,1
51.63862,-122.87653,2020-10-15,1048,319.65,2.62,1
54.17071,-93.56625,2025-06-01,740,306.9,1.18,1
52.7028,-120.13193,2022-05-01,951,0.0,0.0,0
59.22254,-113.75874,2024-06-15,2032,334.58,4.32,1
51.19361,-115.50682,2025-04-01,1005,326.25,2.78,1
49.09768,-117.31149,2021-10-01,928,304.91,1.45,1
51.29593,-98.39089,2023-07-15,1850,343.19,6.76,1
60.7425,-69.8803,2020-07-15,1741,0.0,0.0,0
52.86732,-115.09383,2020-08-01,1054,296.44,0.29,1
55.51076,-125.38017,2021-11-15,1204,0.0,0.0,0
61.16357,-112.8342,2022-06-15,905,0.0,0.0,0
44.65615,-78.7022,2025-09-01,1842,0.0,0.0,0
48.19955,-80.33891,2024-08-15,1804,0.0,0.0,0
52.33108,-120.8772,2023-05-01,2038,0.0,0.0,0
51.32228,-102.59829,2020-04-15,1926,328.35,29.83,1
46.07946,-66.59542,2021-04-15,1658,0.0,0.0,0
53.66211,-107.4858,2020-10-15,907,320.75,1.75,1
43.48092,-80.60426,2020-06-15,1839,0.0,0.0,0
49.79547,-106.10255,2020-08-01,1901,340.9,7.01,1
64.54833,-120.53667,2025-09-01,1844,0.0,0.0,0
52.92833,-102.04189,2021-05-01,1842,339.22,8.4,1
52.4815,-109.57678,2021-06-01,1053,0.0,0.0,0
55.21335,-77.43454,2021-08-01,1010,0.0,0.0,0
52.62921,-108.84885,2021-08-01,830,0.0,0.0,0
54.5506,-113.72866,2020-05-15,2146,0.0,0.0,0
49.5391,-98.30696,2025-07-01,819,297.93,1.18,1
66.48737,-127.94199,2023-10-15,2006,0.0,0.0,0
50.96619,-108.09037,2021-11-01,1934,0.0,0.0,0
51.73752,-124.43324,2020-06-01,1945,0.0,0.0,0
54.83774,-117.36768,2022-09-01,2116,0.0,0.0,0
60.71219,-75.3634,2024-11-15,1829,0.0,0.0,0
60.69605,-134.40598,2025-11-01,2127,0.0,0.0,0
52.43089,-108.62396,2023-07-15,1851,0.0,0.0,0
53.77645,-122.94028,2021-10-01,1917,0.0,0.0,0
44.58993,-76.62407,2022-05-01,811,0.0,0.0,0
70.63765,-78.73363,2022-06-01,1958,0.0,0.0,0
49.48997,-99.08989,2025-11-15,2020,353.28,21.82,1
51.54261,-98.04862,2023-07-15,1850,0.0,0.0,0
45.53384,-72.29768,2023-09-01,1707,0.0,0.0,0
60.11683,-124.5033,2022-09-15,2156,329.84,5.76,1
65.45392,-87.56106,2023-06-01,1734,0.0,0.0,0
65.99486,-117.47246,2021-10-15,1144,0.0,0.0,0
67.48378,-128.33296,2024-07-01,1853,0.0,0.0,0
49.82318,-109.98095,2021-08-01,830,303.86,0.58,1
55.82791,-118.43116,2023-08-15,920,0.0,0.0,0
54.39008,-127.36835,2023-08-15,2051,0.0,0.0,0
51.91389,-106.09786,2025-10-15,1013,0.0,0.0,0
45.40097,-75.81534,2023-04-15,1715,0.0,0.0,0
51.29394,-105.76412,2024-08-01,2049,0.0,0.0,0
48.14814,-66.35709,2025-05-01,1707,345.8,10.31,1
53.38431,-108.05728,2022-07-15,2115,329.91,5.66,1
51.092,-101.54134,2020-06-15,2023,367.0,8.54,1
54.10027,-111.10867,2021-11-01,1935,356.36,29.07,1
52.0737,-106.90265,2020-08-15,1940,0.0,0.0,0
51.03586,-96.64503,2023-09-01,2031,0.0,0.0,0
65.28123,-125.37889,2021-05-15,1828,0.0,0.0,0
51.13017,-114.00165,2023-08-01,2012,332.26,0.69,1
49.51742,-96.907,2021-07-01,1938,0.0,0.0,0
59.6811,-98.36145,2023-09-01,1848,0.0,0.0,0
49.17488,-116.52221,2021-10-01,928,0.0,0.0,0
64.47024,-136.77969,2021-07-01,948,0.0,0.0,0
53.84963,-113.99747,2021-04-01,2127,0.0,0.0,0
67.04007,-82.3611,2022-11-15,940,0.0,0.0,0
48.41561,-71.24454,2022-10-01,702,0.0,0.0,0
54.40725,-109.6553,2024-04-01,2038,334.35,3.73,1
55.24506,-115.9269,2023-09-15,2110,0.0,0.0,0
45.58011,-76.00783,2023-04-15,1855,0.0,0.0,0
52.80248,-111.04325,2020-11-01,2018,0.0,0.0,0
56.40174,-62.08316,2020-08-01,730,297.16,0.26,1
53.27471,-122.47537,2025-09-01,2027,0.0,0.0,0
45.7591,-64.24156,2020-09-01,1737,0.0,0.0,0
50.11464,-125.67989,2020-04-01,2030,331.42,4.77,1
54.79913,-114.34957,2020-05-15,2146,0.0,0.0,0
46.8397,-71.87418,2020-11-15,605,0.0,0.0,0
51.79713,-90.41522,2022-09-01,1933,0.0,0.0,0
51.42846,-82.75796,2023-08-15,1909,0.0,0.0,0
51.92834,-103.51792,2023-07-01,1953,332.08,3.13,1
55.6328,-120.5827,2024-10-15,1053,297.08,0.97,1
53.11435,-121.36712,2025-09-01,2208,335.41,7.5,1
60.25859,-129.57863,2022-11-15,940,0.0,0.0,0
50.01242,-67.68835,2025-11-15,1842,0.0,0.0,0
58.42576,-95.51132,2023-08-01,841,0.0,0.0,0
52.95012,-117.56518,2021-06-15,2121,0.0,0.0,0
52.67077,-114.85869,2024-11-01,2023,331.95,3.45,1
53.36805,-111.9114,2021-10-01,2056,349.7,54.56,1
50.85165,-91.26682,2025-11-01,1801,0.0,0.0,0
54.33478,-109.37788,2023-10-15,836,0.0,0.0,0
44.27429,-80.81168,2022-09-15,1828,0.0,0.0,0
52.16661,-119.15357,2022-11-15,940,0.0,0.0,0
67.55148,-123.36663,2025-07-15,2212,367.0,20.9,1
46.3383,-64.62394,2020-11-15,1730,0.0,0.0,0
51.38577,-108.84031,2025-08-15,916,303.06,0.92,1
46.61659,-82.66666,2024-09-15,836,302.01,0.59,1
51.11611,-100.44981,2025-09-01,1845,328.46,4.42,1
51.47991,-117.93531,2020-10-15,2036,0.0,0.0,0
51.53757,-98.37958,2020-08-15,1939,0.0,0.0,0
53.39216,-117.32959,2021-06-15,1940,330.41,4.81,1
55.41175,-120.04459,2020-05-15,2006,0.0,0.0,0
53.04148,-121.67556,2025-09-01,2027,325.35,4.42,1
49.76975,-115.30652,2025-06-01,2050,0.0,0.0,0
58.13435,-118.7165,2025-05-15,1931,0.0,0.0,0
50.44954,-97.79518,2024-11-01,1842,345.28,10.99,1
46.40542,-82.32143,2023-04-01,1578,0.0,0.0,0
55.91489,-124.1324,2024-11-01,2025,0.0,0.0,0
49.3685,-101.48346,2023-08-01,1024,297.24,1.33,1
51.96213,-103.36772,2020-04-15,1926,0.0,0.0,0
50.52373,-89.88691,2021-07-01,1939,0.0,0.0,0
58.71104,-113.88284,2022-11-15,1930,327.25,5.58,1
53.94141,-124.35114,2023-10-15,2007,331.82,5.82,1
50.72304,-100.44607,2023-08-01,1832,0.0,0.0,0
53.08685,-75.01723,2021-09-15,1914,0.0,0.0,0
57.35186,-121.60749,2024-04-01,907,0.0,0.0,0
71.15128,-110.52425,2021-09-01,849,0.0,0.0,0
53.03653,-99.86066,2021-07-15,1837,340.19,3.44,1
56.06145,-117.69583,2025-10-15,2004,0.0,0.0,0
45.19917,-74.13833,2024-11-15,1737,0.0,0.0,0
50.33794,-100.58073,2025-04-15,2030,330.53,2.96,1
56.81325,-129.08211,2022-06-01,1149,0.0,0.0,0
50.88729,-118.82832,2024-04-15,2115,345.02,6.52,1
50.18129,-102.77701,2021-09-01,849,301.26,1.4,1
59.0036,-106.97465,2023-07-01,1955,336.78,6.88,1
43.84609,-78.23086,2021-09-01,710,0.0,0.0,0
67.41185,-133.48979,2024-09-01,1926,0.0,0.0,0
56.3982,-119.94739,2023-07-01,1955,0.0,0.0,0
50.2112,-98.51051,2024-11-01,1842,0.0,0.0,0
51.58786,-103.20057,2020-04-15,1926,338.93,4.51,1
51.0516,-106.10417,2021-11-01,1934,339.71,9.65,1
42.31095,-82.04998,2021-05-01,715,307.68,1.2,1
45.18496,-81.72527,2020-05-15,2004,0.0,0.0,0
53.25616,-115.23234,2025-11-15,1033,336.61,4.9,1
51.15982,-93.09996,2024-08-01,1908,0.0,0.0,0
62.60983,-92.77528,2022-04-01,914,0.0,0.0,0
54.14006,-100.65516,2025-06-15,1952,0.0,0.0,0
55.23918,-116.56132,2025-10-15,2144,327.24,9.36,1
54.09739,-95.25109,2025-09-01,856,0.0,0.0,0
53.54043,-111.05748,2025-07-15,1846,0.0,0.0,0
48.32982,-78.71735,2025-09-01,716,307.92,0.84,1
49.60708,-76.07952,2023-06-01,1734,0.0,0.0,0
69.27407,-95.99363,2020-06-01,1945,0.0,0.0,0
54.90766,-112.77034,2022-10-01,2013,332.49,3.44,1
50.82598,-98.0719,2025-08-15,825,0.0,0.0,0
45.13624,-73.67001,2022-05-01,1756,346.6,6.96,1
51.85835,-106.60986,2021-04-15,2023,333.3,4.16,1
52.57942,-113.84688,2021-10-01,2056,325.66,2.54,1
49.62057,-101.80418,2025-04-15,2030,0.0,0.0,0
49.63514,-102.94046,2024-04-01,908,0.0,0.0,0
49.6668,-122.38511,2021-10-01,2056,334.04,10.15,1
50.08686,-91.69173,2021-11-01,1753,353.4,4.93,1
56.30794,-129.1183,2021-10-15,1004,306.13,1.39,1
49.94359,-84.08227,2024-11-01,1841,0.0,0.0,0
53.3699,-124.67261,2020-10-15,1048,333.05,3.65,1
56.02402,-103.18952,2023-08-01,2014,0.0,0.0,0
65.48088,-63.39018,2020-10-01,2000,0.0,0.0,0
48.08909,-80.10408,2022-11-01,1848,0.0,0.0,0
70.83421,-84.47544,2020-07-01,1437,0.0,0.0,0
47.34626,-84.99001,2022-11-01,1848,0.0,0.0,0
49.30102,-97.91722,2023-11-15,2023,0.0,0.0,0
49.3087,-117.40494,2021-04-15,2023,0.0,0.0,0
54.17086,-110.88353,2023-08-01,1833,367.0,13.56,1
52.61573,-113.50428,2022-10-01,2012,330.76,1.69,1
45.9599,-71.93598,2024-11-15,1737,329.93,2.4,1
60.78096,-116.80268,2025-08-01,2009,0.0,0.0,0
63.58752,-131.50408,2023-06-01,1734,0.0,0.0,0
61.0636,-135.2883,2025-11-01,2127,0.0,0.0,0
57.06887,-121.83321,2020-07-15,931,303.92,1.17,1
63.77657,-136.89005,2023-09-15,2108,0.0,0.0,0
63.98046,-114.59481,2024-07-01,1853,341.62,9.31,1
51.40794,-82.1252,2023-08-15,1909,367.0,8.25,1
49.39852,-96.49977,2023-10-01,1927,329.52,3.7,1
48.63306,-91.60615,2022-06-15,1714,0.0,0.0,0
51.28602,-99.45174,2023-08-15,740,0.0,0.0,0
58.57405,-122.57172,2022-06-15,2038,325.15,1.78,1
64.68162,-135.20991,2020-06-15,1843,0.0,0.0,0
52.14733,-107.61226,2024-09-01,1928,0.0,0.0,0
52.06486,-113.1493,2022-04-01,914,0.0,0.0,0
45.54633,-66.49412,2022-11-01,541,300.92,1.17,1
53.06033,-120.1916,2024-08-15,1138,297.31,1.26,1
53.82949,-115.49742,2021-06-15,951,0.0,0.0,0
65.40793,-127.77489,2023-06-15,2139,0.0,0.0,0
69.14336,-114.00955,2023-06-01,1734,0.0,0.0,0
50.67933,-110.01904,2023-05-01,910,295.18,0.44,1
52.40122,-107.3731,2025-10-15,833,0.0,0.0,0
48.25175,-79.01885,2021-10-15,1810,340.85,5.46,1
72.00432,-85.25694,2021-10-01,1917,0.0,0.0,0
55.98097,-122.38977,2025-06-01,921,0.0,0.0,0
52.71695,-111.04671,2023-09-15,2109,345.81,5.69,1
59.98433,-132.26938,2023-04-01,1578,0.0,0.0,0
54.577,-110.39228,2020-11-01,2018,329.29,7.23,1
53.4454,-105.37581,2022-08-15,1953,332.91,5.2,1
61.88153,-112.69978,2025-04-01,1809,0.0,0.0,0
54.24317,-113.18351,2022-09-15,2013,0.0,0.0,0
54.13282,-75.44611,2023-06-15,1632,0.0,0.0,0
52.44408,-107.44557,2022-06-01,1958,0.0,0.0,0
60.60748,-135.03821,2025-11-01,2127,328.54,4.74,1
67.85845,-130.72494,2025-07-15,2212,0.0,0.0,0
49.4894,-96.81792,2023-11-15,2023,343.86,6.45,1
53.27784,-111.85896,2025-07-15,1846,346.65,6.67,1
45.7867,-78.02441,2023-04-15,1715,0.0,0.0,0
63.60478,-122.66738,2022-07-01,1046,0.0,0.0,0
46.20772,-81.94891,2023-09-15,800,339.4,4.33,1
54.86368,-88.5087,2020-07-15,1921,0.0,0.0,0
66.20297,-92.27726,2021-10-01,1917,0.0,0.0,0
55.31751,-124.78709,2024-11-01,2205,356.87,16.0,1
63.94141,-81.80206,2023-10-15,2006,0.0,0.0,0
47.02268,-71.56942,2025-05-01,1707,332.81,3.52,1
48.77356,-66.71724,2023-04-01,1578,0.0,0.0,0
55.94977,-124.18635,2021-08-01,1010,0.0,0.0,0
48.05624,-75.26297,2023-06-01,1733,330.71,2.31,1
52.3167,-115.20193,2025-11-01,955,297.71,0.39,1
50.98122,-67.60118,2021-04-01,1946,0.0,0.0,0
52.98566,-111.81744,2021-10-15,2134,351.32,8.44,1
45.9163,-75.88866,2020-08-15,1756,332.05,1.4,1
49.7854,-116.08973,2025-06-01,922,0.0,0.0,0
52.41136,-124.37808,2020-10-01,2140,0.0,0.0,0
52.76208,-118.44601,2022-09-01,946,0.0,0.0,0
54.07763,-85.47195,2020-07-15,1920,348.4,5.5,1
51.90355,-106.97372,2022-07-15,1934,0.0,0.0,0
55.12658,-113.25524,2021-07-01,950,0.0,0.0,0
60.10775,-122.46157,2025-10-15,1152,0.0,0.0,0
53.65173,-94.07045,2025-06-01,740,0.0,0.0,0
52.64168,-115.22171,2021-04-15,2023,0.0,0.0,0
54.77982,-127.03134,2021-05-01,2205,332.05,4.0,1
66.37576,-117.1901,2022-07-15,2119,356.26,15.35,1
55.72731,-118.99274,2020-09-15,2141,329.5,2.29,1
66.99705,-124.78279,2020-10-01,2000,0.0,0.0,0
49.79066,-95.81593,2023-06-15,1953,0.0,0.0,0
44.66597,-63.95337,2025-07-01,1623,0.0,0.0,0
62.31916,-140.20584,2021-06-15,2124,0.0,0.0,0
69.06735,-128.04565,2023-06-15,1953,0.0,0.0,0
55.02553,-109.81895,2024-04-01,2038,0.0,0.0,0
51.7254,-86.16991,2025-09-01,1845,339.01,4.86,1
50.1823,-98.89226,2021-05-15,1919,0.0,0.0,0
53.10881,-105.9798,2025-11-15,2022,0.0,0.0,0
72.76299,-88.92366,2025-08-15,825,0.0,0.0,0
78.2319,-84.37994,2021-06-01,1902,0.0,0.0,0
49.03757,-91.24347,2024-08-01,740,296.9,0.11,1
47.19574,-70.99124,2021-08-15,1713,0.0,0.0,0
56.11755,-111.83142,2025-08-01,837,297.32,0.85,1
46.18631,-71.44478,2024-11-15,1737,0.0,0.0,0
54.5552,-119.22182,2021-07-15,848,317.76,3.25,1
46.97087,-84.7023,2022-11-01,1848,328.73,2.88,1
50.68243,-97.46862,2020-09-01,752,0.0,0.0,0
52.59773,-102.8319,2021-10-15,1813,357.05,9.12,1
47.0179,-81.97126,2024-09-15,1822,0.0,0.0,0
45.33881,-73.52291,2022-06-01,649,295.82,0.99,1
52.83109,-85.78411,2023-08-01,1831,0.0,0.0,0
50.4938,-118.78977,2023-05-01,2038,0.0,0.0,0
56.15542,-122.68095,2024-11-15,2102,0.0,0.0,0
51.53484,-104.94183,2020-06-01,1945,0.0,0.0,0
62.41974,-118.31455,2024-07-01,2033,0.0,0.0,0
47.3021,-76.64193,2021-06-15,1756,0.0,0.0,0
53.87067,-114.1299,2023-04-15,1859,367.0,23.39,1
50.59579,-103.9231,2023-11-15,2024,0.0,0.0,0
59.46086,-119.53444,2024-04-15,1841,0.0,0.0,0
53.23722,-114.35458,2021-07-01,2121,367.0,23.33,1
54.50146,-128.59303,2021-04-15,2024,334.27,4.5,1
64.03098,-135.8569,2024-05-15,1021,298.45,0.98,1
53.17945,-105.38403,2020-11-01,2018,338.17,3.81,1
60.45648,-125.96064,2023-06-01,2100,346.21,12.26,1
44.47915,-80.98557,2024-08-15,1803,329.1,2.96,1
52.03819,-105.31623,2022-10-01,2012,337.55,7.86,1
78.62951,-84.02479,2023-07-01,1955,0.0,0.0,0
49.35834,-73.89501,2023-06-01,1734,0.0,0.0,0
51.91388,-114.1709,2023-08-01,2013,0.0,0.0,0
48.75761,-80.31977,2024-10-01,655,0.0,0.0,0
49.43054,-100.79162,2021-05-01,1841,367.0,74.26,1
46.50223,-82.51985,2023-09-15,800,0.0,0.0,0
51.12779,-99.92901,2023-11-15,2024,330.5,3.0,1
46.04142,-74.82455,2024-11-15,611,0.0,0.0,0
55.93951,-89.28296,2025-07-01,1948,0.0,0.0,0
50.78269,-125.06004,2023-05-15,2116,0.0,0.0,0
54.30576,-124.80067,2023-10-15,2007,0.0,0.0,0
52.10688,-114.31836,2025-07-15,2026,0.0,0.0,0
46.03295,-60.24592,2021-08-01,1010,0.0,0.0,0
51.97789,-115.39959,2025-07-15,2026,0.0,0.0,0
49.79185,-83.30224,2024-07-01,1853,0.0,0.0,0
61.33721,-73.20794,2021-07-01,1938,0.0,0.0,0
53.97157,-115.65097,2022-10-01,843,0.0,0.0,0
62.86233,-102.27792,2020-11-01,2018,0.0,0.0,0
51.79403,-107.73708,2024-11-01,1843,330.65,4.79,1
53.14532,-124.15297,2020-10-15,1048,0.0,0.0,0
53.47472,-114.39867,2025-11-15,1033,0.0,0.0,0
52.73098,-111.78696,2023-10-01,1928,357.07,13.91,1
49.46788,-123.68747,2023-11-15,2205,325.57,5.11,1
45.94965,-77.37137,2025-10-15,1819,345.66,15.79,1
58.57231,-133.03372,2022-11-15,940,0.0,0.0,0
50.86653,-65.76722,2020-08-01,551,0.0,0.0,0
60.16278,-107.79986,2022-08-15,1955,326.02,3.38,1
49.08853,-101.11304,2023-05-01,910,296.34,0.44,1
57.11961,-121.33965,2021-08-15,2039,332.02,2.85,1
52.24247,-108.56343,2024-09-01,1928,336.09,73.21,1
50.02561,-123.44013,2025-04-01,2133,0.0,0.0,0
51.85598,-106.34477,2021-07-01,1940,0.0,0.0,0
53.90682,-114.99282,2024-09-15,835,0.0,0.0,0
50.66253,-97.69735,2025-11-15,852,0.0,0.0,0
56.61858,-118.0007,2022-10-01,2014,0.0,0.0,0
54.01206,-111.91821,2022-04-01,913,0.0,0.0,0
43.93768,-76.73671,2025-04-01,1809,0.0,0.0,0
60.76821,-136.56063,2024-06-15,1846,0.0,0.0,0
45.23857,-63.33312,2023-08-15,600,296.27,0.48,1
44.25809,-79.1204,2025-08-01,1823,345.83,10.59,1
52.3935,-106.90773,2024-10-15,2042,0.0,0.0,0
60.44424,-116.58992,2025-08-01,2150,344.53,6.86,1
51.56618,-95.6004,2025-09-15,1923,342.51,5.2,1
61.95303,-134.48879,2020-09-01,1112,0.0,0.0,0
64.18436,-96.99598,2023-08-01,1832,0.0,0.0,0
42.96689,-81.8701,2021-05-01,715,297.38,0.72,1
46.22875,-71.36619,2025-05-15,1745,0.0,0.0,0
54.57011,-115.52858,2023-10-15,835,314.84,1.88,1
47.68899,-85.4295,2022-11-15,759,0.0,0.0,0
63.64669,-84.57585,2022-11-01,1850,0.0,0.0,0
58.31833,-69.43635,2020-09-01,1740,0.0,0.0,0
49.75637,-102.02378,2024-08-15,818,0.0,0.0,0
52.20295,-111.67239,2021-07-01,951,298.89,0.81,1
58.38718,-74.20645,2021-08-15,1855,0.0,0.0,0
50.177,-126.05093,2024-08-15,1138,0.0,0.0,0
42.56079,-82.14316,2024-05-15,1827,344.66,4.39,1
45.2191,-73.82078,2022-04-01,553,0.0,0.0,0
55.6375,-120.54034,2023-09-15,2110,0.0,0.0,0
49.35939,-108.58395,2022-09-01,806,295.41,0.9,1
63.51684,-100.50213,2022-11-15,940,0.0,0.0,0
54.40594,-110.45538,2023-08-01,1833,0.0,0.0,0
54.84583,-123.62588,2021-07-01,1941,0.0,0.0,0
45.50902,-75.73987,2024-06-15,1846,0.0,0.0,0
65.6272,-118.21879,2025-10-01,1741,0.0,0.0,0
52.03185,-100.62337,2020-11-01,1837,348.5,9.21,1
53.1384,-109.28919,2022-11-15,939,0.0,0.0,0
52.02131,-106.10691,2020-08-01,2042,339.27,7.28,1
52.36618,-103.89099,2020-07-15,2101,367.0,24.27,1
50.55378,-100.14447,2025-04-15,2030,0.0,0.0,0
71.96835,-100.60507,2023-08-15,1908,0.0,0.0,0
56.63655,-117.31365,2022-10-01,2014,350.8,6.5,1
51.81743,-100.78132,2024-10-15,1901,0.0,0.0,0
54.32,-110.00633,2020-10-15,1857,343.24,5.21,1
49.10372,-96.35348,2025-07-01,1947,0.0,0.0,0
50.01269,-124.7613,2024-11-15,2101,337.71,20.61,1
68.70789,-71.36248,2021-04-15,2023,0.0,0.0,0
49.63659,-84.25022,2020-11-15,1730,0.0,0.0,0
61.29733,-103.11839,2021-07-01,1938,0.0,0.0,0
56.41704,-122.82455,2024-11-15,1111,301.45,1.45,1
57.23147,-122.2201,2022-09-15,1203,296.35,0.88,1
44.63833,-81.31781,2024-08-15,1803,0.0,0.0,0
50.46263,-95.80056,2020-04-15,1926,0.0,0.0,0
53.16095,-112.88807,2025-11-15,852,0.0,0.0,0
49.42919,-122.93301,2024-09-01,940,0.0,0.0,0
53.1922,-74.57658,2022-06-15,1714,0.0,0.0,0
52.07025,-105.46524,2023-05-01,2038,344.46,2.11,1
58.443,-114.51726,2020-06-15,1843,0.0,0.0,0
50.53767,-115.64169,2021-11-01,2115,349.28,11.13,1
60.92905,-73.55585,2022-05-01,951,0.0,0.0,0
51.54121,-114.70351,2025-06-01,922,0.0,0.0,0
68.96237,-103.6356,2020-07-15,1741,0.0,0.0,0
62.74257,-135.04027,2021-09-01,1208,324.67,0.13,1
52.09497,-106.70524,2024-06-15,901,296.33,0.58,1
50.29221,-123.40693,2022-11-01,2031,0.0,0.0,0
53.4189,-102.43501,2021-05-01,1843,0.0,0.0,0
54.02552,-105.74792,2021-04-15,2023,342.55,5.29,1
55.09477,-112.37965,2022-10-01,2013,0.0,0.0,0
54.80752,-119.93599,2023-10-01,1119,0.0,0.0,0
54.29251,-107.3257,2022-08-15,1004,0.0,0.0,0
53.60204,-115.15828,2022-05-15,2018,0.0,0.0,0
45.27811,-66.01634,2022-08-15,644,304.75,1.16,1
52.40413,-114.34942,2025-07-15,2026,326.06,2.03,1
46.31724,-63.11356,2025-04-15,1706,328.47,1.71,1
52.44889,-58.29352,2024-10-01,1820,0.0,0.0,0
50.99358,-111.84256,2020-05-15,2004,0.0,0.0,0
53.78753,-85.30849,2024-07-01,1709,0.0,0.0,0
67.54679,-64.49866,2025-08-01,1826,0.0,0.0,0
56.97546,-128.45027,2020-09-15,1634,0.0,0.0,0
50.23399,-102.38756,2021-09-15,1915,346.77,8.13,1
55.5134,-125.07537,2022-11-15,2110,0.0,0.0,0
51.17351,-104.79441,2022-10-01,2012,328.63,2.34,1
52.86649,-105.80326,2022-06-15,907,0.0,0.0,0
44.66608,-80.95437,2020-04-01,1846,0.0,0.0,0
53.52627,-115.30614,2024-09-15,835,296.28,1.2,1
51.08446,-97.37054,2020-09-01,752,301.16,1.6,1
53.04398,-75.30925,2023-06-01,1735,367.0,55.37,1
49.23318,-125.04577,2020-08-01,914,0.0,0.0,0
51.0013,-120.42625,2022-11-01,2031,0.0,0.0,0
49.65087,-118.74377,2023-07-01,2134,0.0,0.0,0
50.90231,-119.91126,2022-11-01,2031,325.34,2.49,1
47.40663,-81.48096,2023-10-01,1523,0.0,0.0,0
62.56837,-135.69395,2022-07-01,2221,0.0,0.0,0
48.59097,-80.41245,2025-11-01,1801,335.92,5.73,1
52.51178,-101.92614,2021-06-01,732,0.0,0.0,0
52.84346,-118.36593,2021-08-15,1855,0.0,0.0,0
52.25047,-109.33223,2023-04-15,2039,0.0,0.0,0
49.62445,-98.03429,2024-09-01,1926,0.0,0.0,0
53.04157,-107.09387,2024-06-15,900,0.0,0.0,0
53.90794,-117.57491,2025-05-01,2032,326.0,1.77,1
53.65379,-102.20131,2025-11-15,852,0.0,0.0,0
51.05041,-91.1635,2020-04-15,1926,0.0,0.0,0
49.07327,-104.07847,2021-08-15,908,299.75,0.45,1
56.86232,-118.40894,2021-09-15,926,0.0,0.0,0
61.81393,-110.16575,2021-07-01,2123,353.96,9.9,1
52.5145,-121.51482,2025-09-01,2208,0.0,0.0,0
49.55759,-96.24102,2021-07-01,1758,0.0,0.0,0
51.97891,-56.83585,2025-09-01,1844,0.0,0.0,0
56.2963,-121.76099,2025-06-01,921,304.71,1.06,1
43.40467,-82.052,2021-05-01,715,0.0,0.0,0
55.54439,-120.70514,2025-05-01,2214,357.23,33.92,1
55.80974,-116.4528,2020-10-15,1857,0.0,0.0,0
62.79984,-92.07494,2024-09-01,935,304.83,10.58,1
49.70435,-123.31646,2023-11-15,2205,0.0,0.0,0
56.17399,-100.42822,2023-06-15,1955,0.0,0.0,0
50.25705,-122.89206,2022-11-01,2031,330.47,16.27,1
58.80308,-115.53385,2022-07-15,944,0.0,0.0,0
50.68078,-97.74926,2023-09-01,2031,0.0,0.0,0
50.02916,-120.66961,2022-04-01,915,326.75,1.65,1
50.39747,-95.54039,2021-05-01,2022,0.0,0.0,0
49.88903,-96.94042,2021-05-01,1841,0.0,0.0,0
50.29503,-104.83361,2020-08-01,1901,0.0,0.0,0
52.84901,-112.68958,2025-08-01,2007,332.57,1.17,1
